OriginalLabel,PredictedLabel,Std,Text
1,1,0.2457161545753479,핏도 예쁘고 가격대비 만족스러워요~^^
1,1,0.2456665635108947,만삭 임산부라 살도찌고 심지어 미접종이라 코로나시국에 밖에도 잘 못나가는데 새부리형에 광대까지 커버해주는 넉넉한 크기마스크 & 도톰하고 안전한 kf94 마스크로는 이게 최고인듯합니다!! 너무만족스러워서 두번째 샀는데도 다시 이거로만 쓸것 같아요!!
1,1,0.2456447631120681,"한달 후기인데 곧 여름이네요 ㅠ재질, 착용감 다 만족합니다"
0,0,0.2456049174070358,특급배송결제일 다음날 받았습니다!!!아주만족하시네요!!번창하세요
2,2,0.2455009073019027,코로나로 여행을 한동안 쉬다가 위드코로나로 바뀌면서 가까운 제주도라도 다녀오려고 구매했어요가방도 가볍고 소재도 좋은데 가격까지 잘산거 같아요제발 코로나가 빨리 끝나서 여행도 눈치 안보고 다녔으면 좋겠네요
0,0,0.2453963160514831,빠른배송 너무감사드립니다
2,2,0.2453718185424804,"임산부 이고.. 160에 지금 살 많이 쩌서 60중반이에요
5월 초 제주도 여행에서 만삭사진 촬영하려고 샀어요! 판매자님 늦은시간에 문의 드렸는데 너무 친절 하시고!! 좋았어요! 감사합니다!!!"
1,1,0.2453563809394836,예전부터 에이큐브샵마스크만 이용해요 질도 좋고 줄도 튼튼하구요 덴탈이랑 kf컬러별로 구입해서 쓰는데 kf대형 얼굴작은 성인한테는 많이 커요 자꾸 눈찌름
2,2,0.2453517019748687,모양은 예쁘고 아이는 마음에들어합니다그런데 열었더니 마스크가운데가 찢어져있네요정확히는 새부리형 선따라 (볼록한곳) 갈라져있어요 따로 연락하려다가 너무귀찮아서 말았네요 그냥 또  그런게 안나오길 바랍니다
0,0,0.2451778203248977,선반이 아직 안도착해서 바닥 놓고 보지만 진짜 좋습니다
0,0,0.2448204308748245,옷이 고급지고 좋네요
1,1,0.2448088377714157,정말 배송도 빠르고 제품도 좋아요. 설날맞아 가족들 놀러와서 즐겁게 보고 갑니다. 
2,2,0.244796022772789,아이가 천사 마스크 넘 쓰고 싶다고 해서 구매 했어요 깔끔하고 가볍고 가성비도 좋은거 같습니다~이런 질좋고 부담없는 마스크 많이나오면 좋겠어요 블랙 자칫하면 지루할수 있는데 날개모양 예쁩니다
0,0,0.2447751015424728,감사합니다
1,1,0.2446745932102203,주문 이틀만에 설치해 주셨네요. 기사님도 친절하고 잘쓰겠습니다
1,1,0.2446706891059875,이틀만에 설치했어요.올레드 TV  화질이 정말 좋은것 같네요특히 밤처럼 어두운 배경에서도 명암대비가 완벽한것 같아 만족합니다.
2,2,0.2445937544107437,"처음부터 아이가 쉽게 뚜껑열고 흘리지않고 먹었고,
엄청 더운날 차가운 물 담아 외출해서 한번도 못먹이고 저녁때 집에 들어와서 설겆이하려고 물을 부었는데 찬기가 그대로 있는거보고 진짜 만족했습니다."
0,0,0.2445819675922393,항상 믿고 사는 위드문 ~ 옷 가지수 좀 더 늘려주세요!
1,1,0.2445777654647827,"기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.마스크 가격이  많이 내려갔네요가격에 부담이없는만큼 좋다고 보네요많이파세요"
1,1,0.2445762902498245,옷 싸이즈가 조금 큰거 같네요 오버핏으로 입어야 할것같아요
1,1,0.2445704787969589,배송진짜 빨라요 홈쇼핑주문하고 한달 기다리다 아빠 칠순선물이 칠순 지나고 올것같아 취소하고 여기로했는데 며칠만에 왔어요 완전 맘에 듭니다ㅎ
1,1,0.2445105165243148,"제가 입으니, 정사이즈예요. 마음에 들어요."
0,0,0.2444165199995041,얇고 가벼워서 막입고 빨기젛아요.
1,1,0.2443991154432296,일단 가격대비 소재가 싼티가 안나고 핏이 좋아요 친구가 보더니 바로 똑같은곳에서 구매했네요
1,1,0.2443796694278717,"두꺼워서 코로나예방에 좋긴한데, 단점은 안에 약간의 보풀라기가 일어나네요.. 그외엔, 다 만족 합니다."
0,0,0.2443513870239257,착 감기는맛이 너무좋아요
0,0,0.2443089932203292,클레식한 느낌과 핏이 이뻐요
1,1,0.2442864328622818,오래 기다렸는데 박음질도 꼼꼼해서 만족스러워요~!
0,0,0.2441493421792984,설치까지 괜찮았어요
1,1,0.2439788579940796,정말글도쓰기실을정도로 화만나네. 온다는물건은기약도없고. 월욜이후는취소할거야 짜증나증말
1,1,0.2439641207456588,**드디어 찾았어요!!**아이얼굴에 딱 맞는 마스크를 찾느라 이것저것 여러   종류를 써 보았습니다**그러다 알게된 천사마스크♡**요즘은 마스크도 패션시대라 조금 더 특별해 보여서    눈길이 갔습니다**6살 얼굴이 좀 작은편이라 걱정반 설렘반으로 착용    했는데 어머나!!  사이즈 너무 잘 맞네요~~~**코 지지대 한번 눌러주니 더 편하게 맞네요**전체적으로 얼굴과 턱부분을 잘 감싸주어 안정감있    습니다**휴대하기도 간편하고 국내제작이라 믿음이 가요~**아이와함께 귀끈 당겨봤는데요~ 와~~  탄성이 어마어마하게 좋네요~ **아이가 또 혼자 몇번을 당겨봤는데도   그상태 그대로 유지되네요~**코로나가 다시 급증하고 있기도 하고 kf마스크를 써     야  안심이 되기에 선택한 천사마스크~**생각보다 가볍고 아이에게 물어보니 원에서 오래 착   용하는데도 숨쉬기 편하다고 하네요^^**천사마스크  하고 가는 날에는 친구들에게 인기폭발   이랍니다~~**선물용으로도 적극추천해요~~**앞으로 꾸준히 구매하게 될것 같아요♡
1,1,0.2439630031585693,평소 98정도 입는데 살짝 타이트하게 잘맞습니다
0,0,0.2439282089471817,옷이뻐요 잘입을께요 감사합니다
2,2,0.2438782751560211,"옷 정말 이쁩니다
날씬해보이고 보정잘되고
너무너무. 이뻐요
질에비해 살짝 비싼거 같은 느낌은 있는데
이쁘니까  용서가 됩니다
검정도 사야되나 고민이 될정도 예요
그리고 가슴이 많이 파였습니다"
1,1,0.2438177317380905,생각보다  예쁘네요.사이즈가 약간 작은듯하지만 만족합니다.
0,0,0.2438114881515503,색도 예쁘고 핏도 너무맘에 듭니다 봄에 사서 벌써 본전 뽑았네요 ㅎㅎ
1,1,0.2436962723731994,설치해드렸는데 주문한지 하루만에 설치되서 너무 좋으네요 테두리도없고 선명하고 좋다 하시네욯ㅎㅎ
2,2,0.2435973882675171,"향이 되게 고소하네요 한알 먹여봤는데 잘먹어요
잘부셔지는 느낌이라 관리를 잘해야할꺼같아요
샘플로 주신 사료들도 유통기한길어서 좋네요 2개가 한달 지났긴하지만 나머진 1년 넘어요
잘먹어서 추가 구매 하고 싶네요"
2,2,0.2435962408781051,무난하게 사용할 수 있어요.. 사이즈도 딱 좋고 귀도 아프지도 않아요 하지만 이 모델은 개별포장이 아닌 10개가 한 봉지에 있어서 약간의 위생적으로 조금 불안하지만 이 점 제외하고는 다 좋습니다.
1,1,0.2435696870088577,카라 부분이 붕뜨고 너무 각잡힌게 별로지만 나머진 괜찮은거같습니다
1,1,0.2435023486614227,라방할때 쿠폰써서 사는게 제일가성비 좋아요사진이 색감을못담긴했는데 상세컷과같이ㅡ요 블러쉬베이지 이뻐요 얼굴밝혀주고 이뻐보입니다 그리고 귀1도안아파요 마스크잘못사면 귀아파서 장시간착용못하는데 이건 보기엔 좀아플수있겠구나 싶었는데 하나도안아파여다음엔 차분하게 베이지색으로사보려구요 만족합니다! 써보고 주변에도 추천해서 많이
1,1,0.2434717118740081,TV 생각했던거보다 너무 좋은데요~최신 TV 가격이 너무 부담쓰러워서 고민고민하던차에 이제품을 보고 사게 되었어요고가의 최신형 산 동생네 TV와 비교 해봤는데최신형 고가제품이랑은 물론 화질차이는 있겠지만 일반적인 시청하기엔 나무랄데 없어요~저가격에 가성비 짱이네요너무 잘 산거 같아요아주 잘 시청하고 있습니다
1,0,0.2433657497167587,배송빠르고  사이즈는 생각보다 큰거같아요 그래도 이뻐요ㅎ
2,2,0.2433477044105529,제품이야 말할것도 없이 좋은데 색상이 스모크블루가 아님. 에어리블루보다 조금  더 진한색. 네이비 비슷할 줄 알았는데 화면보다 너무 밝아요. 원하던 색이 아니네요 ㅠㅠ 그래도 성능이 좋아서 대체로 만족합니다.
2,2,0.2433193027973175,날씨가 갑자기 추워지긴 했지만 봄가을로 입기 딱 좋은 두께와 색상이예요. 신랑이 무척 좋아하네요. 잘 입을것 같습니다. 색상 사이즈 교환 한번 했는데 친절히 응대해주셔서 감사했어요.
0,0,0.2431716322898864,가성비 굿
0,0,0.2431706488132476,간편하면서도 상당히 좋습니다
1,1,0.2431506514549255,배송도 빠르구요 잘설치하고 가셨어요화면도 크고 잘나오네요
2,2,0.2429721653461456,배송도 늦지 않았고 질문에도 빨리 답해주셔서 편했어요.기사님들이 친절하게 벽걸이로 잘 설치해주셨어요.넷플리스나 와챠 등은 안보기 때문에 기능은 부족함이 없네요.이 가격에 65사이즈 구입 만족합니다.
1,1,0.2429586201906204,옷은 마음에 드는데....옷이 크네요
1,1,0.2429556399583816,딱 제가 찾던 오버핏의 트렌치코트에여😍👍🏻 색상이 생각보다 어두운계열이지만 핏이 넘 좋아서 신경 1도 안쓰게 되여
2,2,0.2428589612245559,"제품설명 처럼 톡톡하고 약간의 무게감 있어 툭떨어지네요 제기가 160인데 길이감 짱이네요
자끈 손이가는 옷이될것같아요
선물로 머리끈까지 잘쓸께요
아쉬움점 원피스에 주머니 있는것 좋아하는데ᆢ"
2,2,0.2428465187549591,"166에 55보통여성입니다. 어깨뽕이 너무 어색하고 바느질도 엉성합니다.. (제가 받은게 불량인가했습니다.)
그냥 적당한 가격에 편하게 입을만한 재질과 길이감입니다. 큰기대는 하지마세요 ㅎㅎ"
2,2,0.2427893280982971,이제품만 벌써 몇번째 재주문해요! 가격 좋고 안에 보풀이 안나서 얼굴간질이는게 없고 귀도 안파서 계속 써요ㅎㅎ 새부리는 얼굴에 많이 붙는데 이건 코와입쪽 공간에 여유가 있어서 좋더아요!
1,1,0.2427249997854232,아주좋구요 고급스럽고 봄가을로 멋지게연출 가능할거닽아요
1,1,0.2426224499940872,가성비 좋은 상품이네요. 만족합니다.
2,2,0.2424296885728836,"요즘  필수템이라고 해서 구입해봤어요
땀나서 썬크림도 뭉게지는데 뽀송뽀송해 보이길래 머바른거냐 하니 이거  추천 요즘 다 가지고 다닌다는군요 ㅎㅎ 
주름개선 미백 자외선차단 3종 기능성 굿 아이템^^"
0,0,0.24233278632164,저렴하게 잘 구매했어요
1,1,0.2422684878110885,배송은 오래걸렸는데 티비는만족해요
0,0,0.2422184944152832,"색상, 디자인, 원단다 맘에 드네요"
1,1,0.2420479655265808,"스마트 TV 처음 써보는데 확실히 일반 TV 보다 미러링 등 다양한 기능이 있어서 너무 놀랍고 좋습니다 그리거 메이커 삼성꺼라서 그런지 화질도 좋고 , 소리도 영화관 사운드 처럼 선명합니다. 설치 기사님도 친절하시고 매우 만족하여 하나 더 사서 부모님께 들리려고 합니다.원래 후기쓰는거 귀찮아서 잘안쓰는데 너무 만족하여 제데로 사진도 올리고 한번 써 봅니다. 적극 추천합니다."
1,1,0.2419586926698684,아이가 너무 좋아하네요.오자마자 꺼내서 써 보더니 넘 맘에 든다고해요.집에 있는 흰색 마스크는 이제 다 어쩌나요ㅋ근데 10개씩 한꺼번에 들어있어요ㅠㅠ
1,1,0.2419223338365554,티비너무좋습니다 이사선물로 아빠가 선물해줬는데 화질음질크기 최고구요 스마트라 이거더거다되니 얼마나좋은지몰라요ㅠㅠ 티비보는맛으로 삽니다
2,2,0.2418414652347564,삼단도 씌워보고 새부리도 씌워봤는데새부리형을 더 선호해서 찾다가 구매해봤어요핑크랑 코랄 두가지 구매했어요컬러가있으니 더 좋아하네요잠깐 씌워봤을땐 맞는거같았는데 쓰고 활동해보니 작아보이네요ㅠ
1,1,0.2417264282703399,50평거실에 저정도 사이즈입니다 좀 더 큰걸 살까하다가 이걸로했는데 이정도만해도 충분히 크네요 처음에는 너무커서 어색했는데 지금은 적응되서 더 큰걸 사고싶기도하네요 ㅋㅋ
2,2,0.2416510879993438,주문후 3일후 기사님이 직접 방문해서 설치해주셨어요~얇고 크고 색감도 다 좋네요프레임이 얇아서 화면이 더 커보여요스마트티비라 기능도 많구요~고장난 티비까지 수거해주시네요~~삼성TV 오래오래 잘 시청할께요~~♡
1,1,0.2415361553430557,새부리마스크중 네이버 최저가라서 사고같은시기에 통신사 핫딜이 같은가격이라 그것도 삿는데 진짜 품질차이가 확연히 나서 이거만 쓰고 통신사에서 산거는 처박아둠제품 마무리 퀄리티 코에 닿는 재질 이런게키젠 제품이 월등히 우수함..네이버에서 새부리 여러개사서 비교해보심 알듯테두리 마감한 상태보면 답나옴 강추!
0,0,0.2413568198680877,제품 및 배송 만족합니다...
1,1,0.2413521558046341,생각보다 크긴한데 마음에들어요
0,0,0.2413134425878524,간절기에 걸쳐입기 좋습니다
1,1,0.241184577345848,중1  아이가 쓸려고 주문했는데 얼굴이 작아서 다른건 다큰데 에어데이즈마스크 학교에서 몇장줘서 껴봤다가 딱맞고 얋고 질좋고 보들보들하고  마스크가 아이한테 예쁘네요 딱  맞춤같아요  에어데이즈마스크만 써요 앞으로도 그럴거같아요
2,2,0.2410212606191635,"8세 14세 아이들과 함께 즐겁게 봤어요.관객 참여도 중간중간 있어 더 재미있었네요.알려주신 개인기 꼭 써볼께요.ㅋㅋ참!  시작 전 안내할 때 비상구,비상탈출에 대한 안내가 있음 더 좋을 것 같아요~"
2,2,0.2410030663013458,"외출시 아기 분유 타려고 구매했어요
색깔도 이쁘고 가볍고 좋은데 단단하지는 않은거 같아요ㅠ
세척 하면서 살짝 싱크대에 부딪혔는데 찌그러졌네요 ㅠㅠ
그래도 간편하고 보온도 잘되는거 같아 만족해요"
0,0,0.2409586459398269,딱 맞고 만족스럽네요 ㅎㅎ
2,2,0.2409437149763107,KF94만 쓰는데 가격도 저렴해서 한가득 샀어요 금방 받아봤구 하루하루 사용하기 적당해요 코로나 확진자 또 너무 늘어나고 있어서 불안한데 교체해서 쓰기도 부담없는 가격이에요 추천해욧!
1,1,0.24091137945652,바스락거리는 소리가 좀 그렇긴한데 배송은 빠르고 잘왔어요
1,1,0.2409066706895828,맘에듭니다.봄에 잘 입겠습니다.
2,2,0.2408726811408996,엄마께서 화분이랑 텃밭에 물주면서 팔이 아프다고 하셔서 반신반의 하는 마음으로 구매 했는데 잘산것 같아요 요즘 날씨도 많이 더운데 작물에 물이 많이 필요한 시기라 잘사용 하고 있습니다
2,2,0.2408694475889206,한 입 고구마라서 더 조그만 할 줄 알았는데 생각보다 크고 깨끗하게 세척도 돼있어서 너무 좋아요!! 맛도 달달하니 빨리 먹고 또 구매하러 올게용!! 상품이 너무 좋아여ㅜㅜㅜ다들 많이 주문하세요~!!!!
1,1,0.2408666163682937,주문하고 하루만에 받았어요. 빠른 배송 감동입니다. 제품은 더 맘에 들어요. 우선 마스크가 국산 제작이고 식약처 인증 제품이라 믿음이 갑니다. 포장도 고급스럽네요. 게다가 개별 포장이라 너무 만족합니다. 마스크 끈이 약간 납작한걸로 보아 귀도 편안할 듯 합니다. 국산 제작인데 가격도 착하네요. 다음에 또 구매할께요. 많이 파세요~
0,0,0.2408369034528732,재질도 괜찮고 디자인이 너무 이뻐요다른색 하나더살까 고민중이예요
2,2,0.2408186197280883,자외선 차단용으로 구매했는데 미백과 즈름개선에 도움을 준다고 해서 구매했어요. 바를 때 시원한 느낌과 향도 좋네요. SPF50+이니 따가운 햇빛에 최적인 것같아요. 끈쩍임도 없어서 좋고 바를 때 너무 편해요
1,1,0.2407916784286499,소재는 나쁘지않은데 가을에 입기엔 색이 생각보다 좀 밝네요
0,0,0.2406201511621475,75인치도 꽤크고 기능도 좋고 너무좋네요
1,1,0.2405395656824112,생각 과 다르네요 천도 데님이고 겨울엔 못입겟고요디자인은 좋은데요
0,0,0.2404893636703491,살짝 얇은감은 있지만 편하고 제질도 좋습니다
0,0,0.2402703762054443,배송빠르고잘받았습니다
1,1,0.240255206823349,부모님 댁 tv가 오래되어 고장이 나서 이번에 새로 구입했습니다. 이전에 사용하던 것보다 화면은 큰데 베젤은 얇아서 거실이 더 트여보인다고 좋아하셨습니다.
2,2,0.2402449399232864,담날 배송~항상주무하는 거예요  저는 그때 쓸때 단품으로 주문을 합니다 살짝 톤보정 촉촉 좋아요~ 👍 홈쇼핑에서 주문보다 단품주문이 저렴한거 같아요 미니는 가지고 다니면서 쓰기 좋아요
1,1,0.2402396202087402,써본 마스크중에 최고! 이 마스크 알고나선 다른건 못쓰는중이에요! 오래써도 귀아픔 전혀 없는데 고무줄? 귀에거는게 늘어나거나 하지 않아서 좋아요! 얼굴에 착붙! 근데 숨쉬기는 편해서 너무 좋은것 같아요! 냄새도 안나요!그리고 앞전에 쓰던 마스크는 트러블이 많이올라 왔어요! 처음엔 그냥 피부가 안좋아진줄 알았는데 이거로 바꾸고는 트러블도 안나더라구요!  친구들하고 각자 마스크 교환해서 써보고 하는데 다들 이걸로 바꾸더라구요! 그만큼 좋음!! 완전추천해요~
1,1,0.2402392625808715,작년에 코트를샀는데 좋아서 올해는 트렌치룰 샀는데 좋아요
1,1,0.2400485575199127,색상은 생각보다 짙은 브라운이었어요. 178/72 스펙에 m도 오버핏으로 아주 널널합니다.
2,2,0.2400335520505905,"가족들이 이 원피스 입은 것 보고 날씬해보인다고 했어요ㅎㅎ 조금 무겁긴 하지만 무난하게 입을 수 있어요
간단한 외출복으로도 괜찮아요
162센티 69킬로 나가는데 뱃살도 가려주고 잘 맞아요"
1,1,0.2400180250406265,코로나 오기 전 겨울에 봄 미세먼지가 두려워서 대량 구매해뒀는데 지금은 가격+품절 때문에 구매하지도 못하고 있네요. 이 때 사둔 걸로 버티는 중입니다. 코로나 얼른 사라졌으면ㅠㅠ
0,0,0.2400086671113968,옷이 참 멋있네요~~신랑 좋아할듯요
1,2,0.239942118525505,진짜 이거 꼭 사세요저는 남자친구 선물용으로 샀는데 이정도 퀄리티에 재질이면 백화점에서 산 것 못지 않아요여성 사이즈도 하나만 만들어주세요 무릎꿇고 기도하고 만들어지면 주변분들 다 사주고 싶은정도입니다.
0,0,0.2399412840604782,기존에 오래 잘 입었던 자켓과 너무 흡사해서 참 좋다
1,1,0.2399275153875351,일반uhd tv에서 사용하다 2년만에 교체했는데 화질이 진짜 엄청 좋아졌네요
0,0,0.2398780733346939,가격대비 훌륭한 제품입니다
1,1,0.2398524284362793,배송은 1주일만에 됐어구요티비나 설치기사님 대만족입니다벽걸이로 걸었는데 첨자리가 너무 위에 달려 불편하더라구요자리를 다시 잡아달라고 요구했는데 아주 흔쾌히 떼어서 다시 구멍내서 달아주셨어요역쉬 엘지 기사님 짱짱 멋집니다!가전은 역쉬 엘지!서비스도 역쉬 엘지! 진립니다!
0,0,0.239826500415802,빠르고안전한배송감사합니다.굿~
2,2,0.2398183792829513,"장거리 연애라 2년 가까이 만나면서 혜화 연극데이트는 한번도 못했는데, 너무 즐거웠습니다~덕분에 좋은 추억 만들었습니다 권태기 온 커플들에게도 좋을 것 같네요~~^^ 배우분들도 너무 예쁘고 잘생겼어요😍😍"
2,2,0.2398060262203216,예전부터 한번쯤 구매해보고 싶었던 제품인데 저렴하게 나와서  좋았고 화면이 정말 얇아서 깜짝 놀라고 화질 역시 선명해서 올레드 올레드 하는구나 느꼈습니다.  아버지가 무척 맘에 들어하십니다. 
1,1,0.2398039102554321,슬림핏이 아니라 조금 큰듯 하지만 옷은 참 이쁩니다.
0,0,0.2397906184196472,구김이 조금 있는데 전체적으로 만족합니다
1,1,0.2396700829267501,저렴한가격에 좋은제품을 살수있어좋아요
2,2,0.2395408451557159,대기했다가 제일앞자리에서 봤는데 많이소극장이더라구요~ 근데 그래서더 몰입이 잘되고 배우분들의 표정까지생생하게 보여서 좋았어요 생각보다 별로야하진않았지만 시간가는줄모르고 재밌게봤어요ㅎㅎ
2,2,0.2395178973674774,부모님댁에 티비가 상태 메롱이라 주문했는데 다른곳보다 배송기간이 빠르고(다른곳은 4주~5주이상걸린다고했는데.. 일주일정도 걸렸습니다) 하루이틀 늦는다고 미리연락주시고 부모님이 아주 만족하셨습니다.
1,1,0.2395061254501342,배송 빠르고 옷도 마음에 들어요
2,2,0.2394994795322418,사이즈도 모양도 품질도 더할 나위없이 좋아요. 단 4종류 100장 가까운 마스크를 한 상자에 무작위로 넣어서 분류를 다시 해야했어요. 노란 고무줄로 종류 구분 만이라도 해주시면 좋겠네요
0,0,0.2393537908792495,ㄱ ㅐ간지 아주 줄줄 납니다 여러분
1,1,0.2393302023410797,"마스크 별거 없다 생각하고 사실 얇은 마스크만 사용했고 큰 이슈가 없었는데 겨울들어서 추워지고, 가끔 미세먼지 나쁠때  이거 물건입니다.  꽉잡아줘서 찬바람이나 미세먼지 막는데 효과 탁월합니다...단 좀 오래 쓰고 있음 귀가 조금 아픈데...결국 귀가 아픈만큼 잘 막아준다고 보시면 됩니다 ㅋㅋ 귀가 하나도 아프지 않은 마스크는 봄이후에나 사용하려구요.."
0,0,0.2392871230840683,65인지티비보다가 이걸로박깠는데 화면 넘 선명하고 조아요~
2,2,0.2390314936637878,색이 넘이뻐요ㅎ 색들어간 마스크들 중에선 현재까진 가장 맘에 드는 것 같아요  쨍하고 잘보이는 튀는색이네요ㅎㅎ^^ 우선 씌워보려고 몇 장만 소량 구매했는데 넉넉하게 더 구입하려고합니다~~~
0,0,0.238921120762825,디자인이 무난합나다
0,0,0.2389150559902191,좋아요........
1,1,0.2388895601034164,옷은 이쁜데 마감이 좀 아쉽지만 저렴한 기격에 만족 합니다
1,1,0.2387870401144027,"선명한 화질로 시청 잘하고 있어요~
만족합니다 ~"
1,1,0.2387780398130417,기사님들의 서비스가 매주좋았고화면 화질이 매우 선명하여 넘 좋아요
1,1,0.2387278974056244,레인코트 원단인 줄 알았는데 약간 짜임이 보이는 원단이네요. 고급 스럽고 단정해요. 슬림도 오버핏도 아니고 딱 조ㅗ운 핏이에요
2,2,0.2387044429779052,KF94는 사실 숨쉬기 어려워서 잘 썼는데.. 얘는 괜찮은 것 같더라고요. 거기다 새부리형 아닌 거 찾기가 은근 힘들더라고요😅 근데 마침 딱 눈에 들어와서 와장창 샀습니다. 마스크는 역시 블랙이죠😎
2,2,0.238700196146965,"3개월간 다이어트를 위해 고구마를 찾던도중에 알게 되었어요!! 
한입용이라 그램수 맞추기도 너무 쉬워서 편해요!
저는 쪄먹었는데 달달하고 한끼용으로 먹을 수 있어서 좋아요!
다음에 또 주문하려구요😀"
0,0,0.2385340929031372,가성비가 좋아요....
0,0,0.2385228425264358,생각보다 빨리도착했어여.
1,1,0.2384730279445648,LG 친절함과 배려에 감동 했습니다.제품이 늦어질지 모른다고 무상으로 제품도 좀더 좋은것으로 대체하여 주시고 제품이 정말흠잡을데가 없네요.... 먼저 쓰던 제품도 LG고 10년이 훌쩍넘게 아무 이상없이 잘썼는데LG로 하길 잘했다는 생각이 드네요.... 감동입니다. (두께 정말 예술이네요)
1,1,0.2384487837553024,전반적으로 기대하던 수준이네요다만 색상은 거의 검정색에 가깝습니다
1,1,0.2383982539176941,배송이 너무 느려 별4개 줬지만 가격대비 훌륭합니다.
1,1,0.2383484691381454,"배송도 빨리 왔고, 옷 재질도 괜찮네요. 저렴한 가격에 잘 산거 같아요"
0,0,0.2382664084434509,저렴한 가격에 잘  샀습니다. 간절기 입기 좋네요
0,0,0.2382219433784485,딱알맞는사이즈고 생각보다 두꺼웠어여
1,1,0.2382031083106994,가격은 저렴하네요.기존 사용하던 제품은 가격이 비싸긴한데 편하거든요.사실 이건 그것보다는 좀 덜 편해요.얇아서 숨을 쉬면 들쑥날쑥 합니다.그리고 제가  얼굴이 좀 커서 그런가 전 살짝 귀가 아파지네요.그래도 하루에 두개씩은 써야되서 저렴하게 94마스크 쓸 수 있어서 좋습니다.
1,1,0.2381795197725296,다 아는 마스크 현재 너무 가격이 올라서 우한폐렴으로 어쩔수 없이 구매하였지만 1인당 10개 한정적으로 판매해주셔서 고맙습니다.!!
0,0,0.2381013929843902,good
2,2,0.2380804717540741,기호성도 좋고 성분으로만 봐도 정말 너무 좋은 제품인거 같은데요. 근데 급여 후에 저희 하얀 댕댕이 입이 포스트잇 색상이 나네요. 착색이 되는게 걱정인데 혹시 급여 팁 같은게 있을까요?
0,0,0.2380518764257431,배송부터~ 한달이지난 지금까지 모든게 만족이에요^^
1,1,0.2380023747682571,구김이 별로없어서 좋네요.글로 설명해주신대로 색상이 사진처럼 밝지는 않지만 좋습니다~ 요청사항인 옷걸이도 보내주셨네요^^
2,2,0.2379804849624633,"역시 싼 옷은 문제가 있네요. 실 마감은 엉망이고, 팔부분에 천이 살짝 찢어져있어요. 반품할까 하다가 싼 맛에 산 옷이라 그냥 입다가 버리기로 하고 구매확정하지만, 완전 비추천입니다."
0,0,0.2378760278224945,지퍼 채우는데 5분걸림 .@_@...
0,0,0.2378090023994445,키는 작지만 옷이 너무 이뻐서 잘 입고 다닐게요~
1,1,0.2378027737140655,쓴지 몇달 되었네요 저는 이 티비를 사고 넷플을 보면서 영화내용에 집중하는게 아니라 화질보고 놀라서 한참을 빠져들때가 많았답니다 지금껏 제가 봐왔던 티비는 비교불가입니다 너무 선명하고 실제같아서 정줄 놓을때가 많았어요 강추합니다
1,1,0.2376924008131027,정싸이즈에요 잘입을게요 구김이 많이 잡히네요 ~^^
2,2,0.237516313791275,일단 색상이 너무 예쁘고 두께감도 kf94인데도 얇아서 괜찮더라구요~타마스크 소형보다는 사이즈가 좀 커서 더 좋았어요~ㅎ6세 아이도 불편해하지 않고 잘 써요~가로 길이가 다른 소형마스크보다 길어서 좋아요~ㅋㅋ
0,0,0.2374249249696731,완전 득템했어요.. 너무 예뿐걸요...? ㅋㅋㅋㅋ 럭키해요
1,1,0.2374123483896255,제가 생각했던 재질이 아니지만 빛이 예쁘고 배송도 빠릅니다 ~
1,1,0.2372449189424514,빠른 배송과 설치. 기사님도 친절하세요.
1,1,0.237237349152565,65인치 75인치 사이에서 고민하다 75인치 샀는데 아주 만족임 65인치 샀음 후회했을것 같아용~
2,2,0.2372355610132217,울강쥐가 슬개골 탈구와 관절염이 있어 왼쪽 뒷다리를 절어요.나이가  많다보니병원에서는 수술을 하면 너무 위험하다고해서 관절영양제라도 먹여보자해서 구매하게 되었고 효과 있음 좋겠네요.
0,0,0.2371315956115722,가성비로만 생각하면 됨
1,1,0.2370553761720657,"깔끔하고 좋아요
설치기사분 친절해요"
1,1,0.2370518147945404,상품평에보면 다들 추천해줘서 샀다했는데 받고 써보니 저도 여기저기 추천하게 되네요. 일하는 내내 귀도 안아프고 마스트 안쪽 비닐 느낌일까봐 걱정했는데 그것도 아니고 턱도 따갑지 않아요. 이제는 이 마스크로 정착!!
1,1,0.2370063513517379,고민고민하다가  주믈한지 2일만에 받았구요. 기사님이 오셔서 설치하구 폐가전도 수거해가시구. 화면도 선명하구 좋아요
1,1,0.2368119657039642,처음부터 주말 배송 요청했는데 결국은 다음주에 올거면서 괜히 번거로웠네 ~
2,2,0.2367256879806518,"배송 빠르고 응대 빠릅니다.
170 73 배가 많이 나온 체형인데 48 딱 맞습니다.
팔도 길지도 짧지도 않고 딱 맞네요.
근데 직구로 알고 있는데 한국에서 정식 수입해서 파시는건가요?"
2,2,0.2366883158683776,부모님 댁에 65인치로 놓아드렸는데 너무 좋아하세요. 화면이 커서 스포츠나 영화볼 때 좋다고하시네요. 저도 주말에 와서 봤는데 화질도 좋고 깨끗해서 매우 마음에 듭니다. 오랜만에 효도한거 같아 뿌듯하네요.
