ClusterIdx,OriginalLabel,PredictedLabel,TextLength,Std,Text,Mean
1,2,0,110,"[0.15368366241455078, 0.16257667541503906, 0.16230812668800354]",KF94는 사실 숨쉬기 어려워서 잘 썼는데.. 얘는 괜찮은 것 같더라고요. 거기다 새부리형 아닌 거 찾기가 은근 힘들더라고요😅 근데 마침 딱 눈에 들어와서 와장창 샀습니다. 마스크는 역시 블랙이죠😎,"[6.034552574157715, -3.7016642093658447, -2.1450891494750977]"
1,2,0,112,"[0.1423078179359436, 0.1506076604127884, 0.1608794778585434]",모양은 예쁘고 아이는 마음에들어합니다그런데 열었더니 마스크가운데가 찢어져있네요정확히는 새부리형 선따라 (볼록한곳) 갈라져있어요 따로 연락하려다가 너무귀찮아서 말았네요 그냥 또  그런게 안나오길 바랍니다,"[5.864863395690918, -3.652773141860962, -1.7998112440109253]"
1,2,0,112,"[0.17216090857982635, 0.15399785339832306, 0.17118412256240845]",생각보다 조금 크고 키가 크고 체격좋으신 분이 입으시면 좋을거 같네요하지만 170대 분들은 오버핏으로 입기 좋은거 같아요! 재질도 부드럽고 고급스럽고 저렴한 가격에 좋은 옷을 구매한거같아요 추천합니다!,"[6.072436332702637, -3.670466899871826, -2.169058322906494]"
0,2,0,112,"[0.14790292084217072, 0.13187341392040253, 0.1668216735124588]",봄 가을에 입기 좋아요상품도 상품이지만 결제 후 바로 발송돼서 다음날 받았어요타 아울렛에서 일주일기다렸다가 품절안내받고 주문한건데 진작 여기에서 구매할걸 그랬어요좋은상품 좋은가격 스피드배송감사합ㄴㅣ다!,"[5.352905750274658, -1.5880546569824219, -3.798464298248291]"
1,2,0,112,"[0.17557461559772491, 0.15829987823963165, 0.17691776156425476]",지난번에 사료사면서 사은품을 사료 쌤플로 했거든요~ 그중에서 요걸 너무 좋아하길래 기존의 사료와 섞어먹일려고 구매했어요!! 싫증 잘내서 매번 걱정이지만 자주 바꿔주더라도 좋은거 잘먹는거만 챙겨줄꺼예요~,"[5.992981433868408, -3.3843376636505127, -2.6089532375335693]"
1,2,0,112,"[0.1745854914188385, 0.15209431946277618, 0.18977108597755432]",외출할 때 아기 분유물 챙기려고 구매했어요 사이즈 고민이 많았는데 480 사길 잘 한 것 같아요~ 160 먹는 아기 두 번 정도 먹일 물도 확보하고 제 손으로 잡기에도 그립감이나 무게가 나쁘지 않아요~,"[6.094484329223633, -3.43589448928833, -2.636420249938965]"
1,2,0,112,"[0.18933001160621643, 0.17805278301239014, 0.15868356823921204]",한 입 고구마라서 더 조그만 할 줄 알았는데 생각보다 크고 깨끗하게 세척도 돼있어서 너무 좋아요!! 맛도 달달하니 빨리 먹고 또 구매하러 올게용!! 상품이 너무 좋아여ㅜㅜㅜ다들 많이 주문하세요~!!!!,"[6.072704315185547, -3.4778168201446533, -2.5352728366851807]"
1,2,0,114,"[0.17231544852256775, 0.16208219528198242, 0.16749680042266846]","후기는 꿀맛이고 달다고 하는데,,, 단맛 없어요. 신선하기는 한데,,, 몇일 지나면 달까요?
세척 되어서 깔끔해서 좋은데,,, 꿀맛을 기대했다가 다소 실망스러워요
시간 지나면 단 맛이 올라 올까요!!!","[6.060509204864502, -3.618999719619751, -2.3570215702056885]"
1,2,0,114,"[0.1798582524061203, 0.15010562539100647, 0.15739724040031433]","배송도 빠르고 크기도 딱입니다. 너무 크면 익는 시간도 오래걸리기에..
숙성해야할 것 같아 아직 먹기 전이지만 밤고구마 품절대신 꿀고구마 주문했는데 맛있기를 기대해봅니다.
일단 깨끗하고 신선해보이네요~","[5.9169602394104, -3.876030206680298, -1.9564423561096191]"
1,2,0,112,"[0.15073753893375397, 0.1689576506614685, 0.16325339674949646]",급히 필요해서 산거라 주문하고 다음날 바로 받아서 별5개입니다.안감이 씹혀서 잘못달린 부분과 바닥 받침 위치가 다르게 달리긴 했지만 티 많이 안나고 이 가격에 이 배송속도면 굿굿이네용 많이 파세요!!!,"[6.030515193939209, -3.6683759689331055, -2.103358507156372]"
1,2,0,112,"[0.1633845716714859, 0.13099807500839233, 0.18938018381595612]",오늘 받아서 확인해보니까 바퀴도 잘 굴러가고 색상도 너무 이뻐요! 연한 파스텔톤 하늘색이 맘에 들어요! 삳진이 아주 살짝 더 연하게 나왔어요. 제가 살때보다 할인은 많이 하는게 조금 속상할뿐이네요ㅠㅠ ,"[5.986315727233887, -3.3697779178619385, -2.6322617530822754]"
1,2,0,112,"[0.17360281944274902, 0.15126965939998627, 0.17134805023670197]",나인티고 여행용 캐리어 20인치 그린제주도 여행 때문에 구매했는데튼튼하고 색깔도 맘에 들어용.상품평 보고  선택한  캐리어역시 좋으네요.빅스마일더이  쿠폰으로 착한가격으로 득템고장없었음 하는 바램이네요,"[6.1514692306518555, -3.5132195949554443, -2.441354274749756]"
1,2,0,112,"[0.15822777152061462, 0.15130051970481873, 0.15947747230529785]",많이 크고 원단이 무게감있어 늘어져요. 통통66까지는 이쁘게 입어요. 어깨패드는 더 육덕져 보여서 잘라냈어요. 스판성이 있으니 한사이즈 작게 만들면 44~66 두루두루 딱 맞을거 같아요. 잘 입을께요.,"[6.106586933135986, -3.2834887504577637, -2.789386510848999]"
1,2,0,112,"[0.18053101003170013, 0.14672724902629852, 0.14069943130016327]",화이트 색상이라고 이름에 명시되어있지만 사진도 그렇고 상아색에 가까워요! 플라스틱 소재라 가볍고 크기도 적당하네요! 뽁뽁이로 꼼꼼하게 포장해주시는게 인상 깊네요! 집에 있는 다육식물에 물 주고 있어요!,"[6.129630088806152, -3.399118423461914, -2.5640430450439453]"
1,2,0,112,"[0.1803988367319107, 0.17170478403568268, 0.16737215220928192]",여러 종류의 게이밍 노트북을 알아보다가 16인치 제품을 알게되었네요. 큰 화면을 원했는데 정말 저에게 딱인듯 싶습니다. 윈도우 설치하고 게임 몇가지 해봤는데 발열 소음도 별로 없고 만족스럽네요. 굿제품,"[6.0490593910217285, -3.518826484680176, -2.539390802383423]"
1,2,0,111,"[0.17860950529575348, 0.16519339382648468, 0.1582898646593094]",가성비 좋은 상품이네요. 디자인도 예뻐서 아이가 착용했을때 미모도 up 됩니다^^ 다만 생각보다 조금 크고 콧대가 좀 높다고 해야할까요? 살짝 들뜨는 감이 있는데 사이즈가 커서 그런거 같기도 합니다.,"[6.091299533843994, -3.3431222438812256, -2.6708273887634277]"
1,2,0,111,"[0.16910474002361298, 0.1488778293132782, 0.17284609377384186]",7세 여자아이인데 얼굴이 작아서 소형은 코부분이 붕붕 떠서 초소형 알아보다가 각 브랜드마다 사이즈 비교해보고 샀어요. 배송 오자마자 아이한테 씌워줬는데 아주 알맞게 잘 맞네요. 정말 만족합니다. ^^,"[6.115504264831543, -3.6320641040802, -2.445197343826294]"
1,2,0,111,"[0.18261373043060303, 0.16414040327072144, 0.16330182552337646]",한 치수 작은걸 시킬껄 하면서도 오버핏 느낌이 너무 좋아서 계속 손이 가네요. 가을이 너무 짧아서 별로 못 입겠다 했는데 생각보다 방풍이 되서 그런지 좀 쌀쌀한 날씨에 니트랑 같이 입으니까 괜찮아요!,"[6.013681411743164, -3.712780714035034, -2.1719770431518555]"
1,2,0,113,"[0.17241685092449188, 0.1523059457540512, 0.14902262389659882]","간식까지 사은품으로 주셔서 넘 감사해요~!!
애기가 알러지가 심해져서 시키게 되었는데 사료 먹고 괜찮아졌으면 좋겠습니당 ㅜㅜ
그리고 기호성도 좋네요 ! 잘 안 씹는 아이인데 꼭꼭 잘 씹어먹습니당 ㅎㅎ","[6.128000259399414, -3.452285051345825, -2.4917004108428955]"
1,2,0,113,"[0.18607822060585022, 0.16488240659236908, 0.1554679125547409]","노견이라도 관절은 별문제 없다고 생각했는데 그래도 나이가 나이인지라 눈영양제 구입하면서 함께 주문했어요..믿을수있는 성분인지라 믿고 주문했어요
꼭 효과있었으면 좋겠어요
먹여보고 다른영양제도 사러올께요","[6.013775825500488, -3.7454559803009033, -2.1278629302978516]"
1,2,0,111,"[0.17686766386032104, 0.16584329307079315, 0.18051853775978088]",몆년전에 샀던 제품보다 더 가벼워젔네요날씬하고 완전 가벼워요 그래도 성능엔 별차이가 없겠죠?  아이 학교 물병으로 사용하려고 구입했어요성능만 문제없다면 가벼운거 완전 만족합니다배송도 빠르고 추천합니다,"[5.977099418640137, -3.810413122177124, -2.0149571895599365]"
1,2,0,113,"[0.17972996830940247, 0.17270050942897797, 0.17948797345161438]","3개월간 다이어트를 위해 고구마를 찾던도중에 알게 되었어요!! 
한입용이라 그램수 맞추기도 너무 쉬워서 편해요!
저는 쪄먹었는데 달달하고 한끼용으로 먹을 수 있어서 좋아요!
다음에 또 주문하려구요😀","[5.970755577087402, -3.7995500564575195, -2.094874858856201]"
1,2,0,112,"[0.16984149813652039, 0.15567940473556519, 0.15296810865402222]","컬러 이쁘네요~ 블랙손잡이바디가 갖고싶어서 여러개보던중에 맘에들어서 구매했어요~ 내구성은 좀 써봐야 확실히알겠지만 캐리어만봐도 여행전 설레이는기분이 더 드네요 ^^
가까이찍은사진있으니 자세히 보세요~","[6.045612335205078, -3.7476489543914795, -2.147592544555664]"
1,2,0,111,"[0.1611969918012619, 0.16953246295452118, 0.14888018369674683]",너무 재밌게 잘봤습니다 ! 웃긴 부분들도 많고 뭉클하기도 한 연극이었네요 연인과 보기에 정말 좋을 것 같아요 ~~ ㅎㅎ 배우분들 연기 너무 잘하시더라구요 ! 덕분에 즐거운 휴무였습니다 감사해요 : ),"[5.968725681304932, -3.77108097076416, -2.0647897720336914]"
1,2,0,111,"[0.1438351273536682, 0.15082544088363647, 0.17139601707458496]","8세 14세 아이들과 함께 즐겁게 봤어요.관객 참여도 중간중간 있어 더 재미있었네요.알려주신 개인기 꼭 써볼께요.ㅋㅋ참!  시작 전 안내할 때 비상구,비상탈출에 대한 안내가 있음 더 좋을 것 같아요~","[6.062820911407471, -3.540915012359619, -2.4681496620178223]"
1,2,0,111,"[0.19014286994934082, 0.16876061260700226, 0.18349435925483704]",슬림해보이는 기본형 원피스를 찾다가 구매하게 됐어요! 배송도 완전 빠르고 폭닥폭닥하니 면도 너무 좋아요! 슬림해보여서 핏도 예쁘구요 :) 다른색도 살껄 그랬어요!! 입어보고 다른색도 구매할꺼에요 :),"[5.621427059173584, -2.7202680110931396, -3.001255989074707]"
1,2,0,112,"[0.17515283823013306, 0.16374938189983368, 0.14432701468467712]","살짝 무게감있고 생각보다 길어요. 벨트안하면 벙벙한 느낌 있어요.
벨트아래로는 여미는게 없어서 주머니에 손넣고 벌리면 배꼽아래로 다보여요 그럴일은 없지만.. 살짝 벌어지는거 아닌가하는 불안감이 있어요","[6.001386642456055, -3.5032148361206055, -2.441967248916626]"
1,2,0,111,"[0.1781015396118164, 0.1541524976491928, 0.17923618853092194]",동생이 차 사서 블박 필요하대서 사줬는데 가성비 좋은 것 같아요!연결은 남자친구가 해줬는데 연결 할 줄 아는 사람이 있다면 요렇게 구매하는게 짱짱인듯?!?!ㅎㅎ 한달 썼는데 아직도 잘 쓰고 있습니닷!,"[5.879195690155029, -3.716607093811035, -2.024625062942505]"
1,2,0,111,"[0.1672661155462265, 0.15342789888381958, 0.164988175034523]",게이밍 노트북 몇 달 동안 알아보다 샀어요. 배송 빠르고 좋았습니다 GOOD 엄청 큰 박스에 포장도 꼼꼼히 잘해주셔서 하자 하나 없었네요. 디자인도 세련됐고 속도도 엄청 빨라서 만족스럽습니다. ^_^,"[6.0636372566223145, -3.53324818611145, -2.4630343914031982]"
1,2,0,111,"[0.1534053534269333, 0.15871043503284454, 0.1616986244916916]",회사에서 스마트워크하는데 지급받은 놋북이 너무 느려터지고 무거워서 답답한 마음에 바로 질렀어요~ 솔직히 갤럭시북2랑 엄청 비교해봤는데 그램사길 잘했다고 생각해요~ 동봉해주신 파우치도 고급스러워보입니다,"[6.187807559967041, -3.4689104557037354, -2.6251108646392822]"
1,2,0,111,"[0.19172541797161102, 0.16390153765678406, 0.16231182217597961]",배송이 빨라 너무 좋았구요마우스도 같이와서 더 좋구요포장도 깔끔하게 되어있어서 만족스러워요속도도 빠르고 화면도 탁트여서 좋네요이것저것 비교하다가 일주일 고민하다 주문했는데쓸데없는 고민이였네요완벽하네요,"[6.134593486785889, -3.2310678958892822, -2.800983190536499]"
1,2,0,112,"[0.14212296903133392, 0.16161690652370453, 0.15276136994361877]","한 개를 사든 두 개를 사든 팩을 챙겨주시는 라비오뜨 :) 
선크림 유목민이었는데 이 선크림은 부드럽게 발리고 바르고 나서 끈적임 1도 없이 흡수돼서 너무 잘 사용 중이에요!! 가격도 착하구 최고예용","[5.993005752563477, -3.789231538772583, -2.0526697635650635]"
1,2,0,113,"[0.18494188785552979, 0.1490793228149414, 0.1515655666589737]","요즘  필수템이라고 해서 구입해봤어요
땀나서 썬크림도 뭉게지는데 뽀송뽀송해 보이길래 머바른거냐 하니 이거  추천 요즘 다 가지고 다닌다는군요 ㅎㅎ 
주름개선 미백 자외선차단 3종 기능성 굿 아이템^^","[6.166114330291748, -3.2424421310424805, -2.7465689182281494]"
1,2,0,110,"[0.15751126408576965, 0.1399485021829605, 0.15650519728660583]",배송도 늦지 않았고 질문에도 빨리 답해주셔서 편했어요.기사님들이 친절하게 벽걸이로 잘 설치해주셨어요.넷플리스나 와챠 등은 안보기 때문에 기능은 부족함이 없네요.이 가격에 65사이즈 구입 만족합니다.,"[6.099555015563965, -3.6376287937164307, -2.386270046234131]"
1,2,0,110,"[0.18541577458381653, 0.1433463841676712, 0.14548549056053162]","기존에 35인치 커브드 모니터를 사용하여주식공부를 하고 있는 아내에게 선물하였습니다.화면분할 및 적당한 시선처리가 되는 사이즈로무척 맘에 들어 하네요..착한가격, 빠른배송, 기대이상의 품질.....","[6.125773906707764, -3.5633461475372314, -2.457857131958008]"
1,2,0,110,"[0.16910342872142792, 0.14137975871562958, 0.15701749920845032]","8세남아 착! 달라붙듯 안정감있게 씌워지니 좋네요~낙낙한것같으면서도 얼굴에 밀착되어지는것같은 쉐잎이랄까요. 만족합니다. 가격,성능,비쥬얼 다 좋아요~ (사실성능은 몰라요. 그치만 kf94니까..ㅎ)","[6.112241268157959, -3.6359341144561768, -2.331479072570801]"
1,2,0,111,"[0.15038909018039703, 0.16288694739341736, 0.16467984020709991]","낱개로 포장되어있어서 위생적인것같아요! 사이즈도 저희 강아지가 먹기에는 딱이였어요! 
여러 장점 중에서 저희 강아지 기호도에 제격이였다는 점! 아무리 좋다고해도 먹지 않으면 아무 소용이 없잖아요:)","[6.073068141937256, -3.4600720405578613, -2.5126421451568604]"
1,2,0,110,"[0.15972819924354553, 0.18153269588947296, 0.17753872275352478]",한번먹고 맛있어서 재구매했는데요  고구마사이즈 한입크기로  오늘 도착한건 정말 한입사이즈  완전스몰...  첫구입때는 그래도 괜찮은 크기였는데...  나중에 중상크기로 구매해야겠어요.. 맛은 좋네요,"[6.049155235290527, -3.6268627643585205, -2.2580010890960693]"
1,2,0,110,"[0.15279251337051392, 0.17066556215286255, 0.1744278222322464]",햇고구마 당도는 조금 떨어지지만 약간 밤고구마 같은 느낌이라 맛있게 먹고 있어요. 깨끗하고 이쁜걸로 와서 좋습니다. 잘 말려서 신문지에 포개서 보관하는데 요즘 날이 선선해 베란다에 두기 딱 좋네요.,"[6.075439929962158, -3.6384429931640625, -2.332185745239258]"
1,2,0,112,"[0.17977815866470337, 0.14794953167438507, 0.1516583114862442]","역시 믿고먹는 김의준고구마
사실 작년에 밤고구마가 너무 늦게나오고 맛도 살짝 실망했었는데 밤고구마 나오기 전에 꿀밤 시켰는데..역시!완전 달고 밤고구마맹키로 퍽퍽하고 완벽합니다.
말해뭐해 재주문고고","[6.081551551818848, -3.3595056533813477, -2.6714789867401123]"
1,2,0,110,"[0.16929462552070618, 0.16236096620559692, 0.15936046838760376]",국내 여행이나 잠깐 출장으로 짐을 챙길때 너무 큰 캐리어는 부담되서적당한크기로 주문했는데 사이즈도 마음에 들고바퀴 구름성도 좋고 핸들링이 잘 되서 좋아요해외여행이 자유로워지면 큰 것도 주문해야겠어요,"[5.9731245040893555, -3.5888166427612305, -2.406519651412964]"
1,2,0,112,"[0.1631292700767517, 0.16179430484771729, 0.1530463993549347]","돌촬영때 입을 옷을 찾다가 후기가 좋아 구입했는데 색상도 마음에 들고 예쁘네요~
뱃살이 좀 나왔는데 입어보니
생각보다 잘 안나와 보이고 날씬해보여요 ㅎㅎ 돌잔치때도 입어도 되겠어요  잘 입을게요^^","[6.023785591125488, -3.636549711227417, -2.3164148330688477]"
1,2,0,114,"[0.17220790684223175, 0.15901267528533936, 0.15674185752868652]","158에 통통이에요 요즘 교복 처럼 입고다녀요
편하고 좋아요 가성비굿~!!
만족도 높은 옷이에요
그치만 목늘어남이랑 앉아있으면 엉덩이 늘어남있어요 목은 복구 불가지만 엉덩이는 
세탁하면 돌아와요ㅋㅋ","[5.473459243774414, -3.9147069454193115, -1.3022658824920654]"
1,2,0,110,"[0.1640634536743164, 0.14563246071338654, 0.1724139153957367]",저렴한 가격에 좋은 성능이어서 만족합니다. 다만 GPS가 별도인줄 몰랐네요. 아쉬워요. ㅠ.ㅠ 설치하느라 구매확정이 늦어졌어요. 쿠폰 사용하고 싶었지만 혼자서 잘 설치하고 확인까지 마쳤습니다. 굿!,"[6.015763759613037, -3.5967235565185547, -2.2905731201171875]"
1,2,0,110,"[0.16550400853157043, 0.16430465877056122, 0.1651729792356491]",제라늄 키우는데 삽목이들 물 줄때 쓰려고 여러개 샀는데 더 살걸 하는 후회가 되네요. 배송비가 제품보다 더 비싸서 더 살걸 하는 후회가 되었어요. 주위에 꽃 친구들 주니까 정말 좋아하더라구요. ^^,"[5.85869026184082, -3.734470844268799, -1.7717063426971436]"
1,2,0,110,"[0.1685134768486023, 0.14333321154117584, 0.1778148114681244]",플라스틱박스에 뽁뽁이포장으로와서 안전하게사용하고있어요 노트북구입전에 임대사용좀해보고 나에게맞는제품으로선택하려고합니다 이런서비스조흔거같아요 임대끈나고 배송제가 개인적으로하는부분만좀개선되면더좋을껏같아요,"[6.067371845245361, -3.133821725845337, -2.7971253395080566]"
1,2,0,109,"[0.15945951640605927, 0.14172089099884033, 0.16139854490756989]",1년전에부산동생집에tv가작아49인치보낸는데친절하게설치수거잘해주셨다고전화받았는데11일동네오빠가55인치주문해달라고해서주문해주어습니다12일아침본사직영직원이나와친절히설명수거해주었다고합니다더운데？감사합니다,"[4.71953010559082, -2.8077392578125, -1.5773205757141113]"
1,2,0,109,"[0.150779590010643, 0.17590947449207306, 0.1771932989358902]",부모님댁에 티비가 상태 메롱이라 주문했는데 다른곳보다 배송기간이 빠르고(다른곳은 4주~5주이상걸린다고했는데.. 일주일정도 걸렸습니다) 하루이틀 늦는다고 미리연락주시고 부모님이 아주 만족하셨습니다.,"[6.003499984741211, -3.3433563709259033, -2.639664888381958]"
1,2,0,109,"[0.17625035345554352, 0.1676887422800064, 0.16579604148864746]","스마트 티비 화질, 배송, 모두 굿입니다!! 이전 모델에 비해 화면 이외의 불필요한 옆테두리도 없어서 벽면 부착후 오히려 여백이 생기고 공간활용도 강추입니다. 타 사이트에 비해 가격도 매우저렴해요","[6.171519756317139, -3.323903799057007, -2.658160448074341]"
1,2,0,109,"[0.14802318811416626, 0.16668932139873505, 0.1518774777650833]",17년 18년생 아이들입니다영유아 검진시 머리통이 상당히 큰편이라고 나와서 조금 앞선 사이즈를 주문했습니다다행히 크군요우리애들은 머리는 클지언정 얼굴이 큰건 아니란 사실을 알 수 있어서 만족합니다,"[6.1372528076171875, -3.5563693046569824, -2.421053886413574]"
1,2,0,109,"[0.16747313737869263, 0.17312011122703552, 0.15871921181678772]",싸이즈 애매한 5학년ㅡ얼굴 작지않은편ㅡ꽉맞아요^^;;학교 학원갈때 써야겠어요ㅡ아이는 좀 답답해하지만 안전한것같네요 모양 예뻐서 어른것도 사고싶어요^^주니어용이랑 같이 사봤어요ㅡ포장도 차이가 있네요,"[5.894947528839111, -3.484049081802368, -2.263930320739746]"
1,2,0,109,"[0.1926799863576889, 0.13552406430244446, 0.1654619574546814]",아이가 얼굴이 작아서 소형  선택하여 주문 했는데 초딩4학년 인데 딱 맞아요 5학년까지 쓰기엔 작을거 같아요.마스크  핑크색이 너무 이쁘고 착용감도 좋아요..코 높이 사이즈가 조금 컷으면 합니다.,"[6.1171064376831055, -3.569175958633423, -2.383207082748413]"
1,2,0,109,"[0.18776695430278778, 0.15740017592906952, 0.1565205305814743]",무난하게 사용할 수 있어요.. 사이즈도 딱 좋고 귀도 아프지도 않아요 하지만 이 모델은 개별포장이 아닌 10개가 한 봉지에 있어서 약간의 위생적으로 조금 불안하지만 이 점 제외하고는 다 좋습니다.,"[6.021704196929932, -3.747798442840576, -2.087935447692871]"
1,2,0,109,"[0.17001380026340485, 0.15867097675800323, 0.17775632441043854]",일단 국내산 가격에서 먼저 만족했구요빠른배송에 감탄했는데냄새 하나도 안나고 흘러내리지도 않고한마디로 착붙이면서 숨쉬기 편해서너무너무 만족합니다코로나가 종식될때까지이 마스크로 이겨내려합니다번창하세요,"[6.132014751434326, -3.2419681549072266, -2.778409481048584]"
1,2,0,109,"[0.18037113547325134, 0.1645587682723999, 0.1541723757982254]",우와 진짜 마스크 가격 저렴해서 반신반의하면서 구매했는데너무 편하고 넉넉하고좋네요^^ 답닥하지가 않아요~특히 끈부분이 길어서 안쨍겨서 넘 좋아요~!!앞으로 kf94마스크는 여기에서만 사야겠어요!!,"[6.060809135437012, -3.066713571548462, -2.9770288467407227]"
1,2,0,109,"[0.15391092002391815, 0.1729925572872162, 0.1415586620569229]",4살이고 얼굴이 잘 맞아요~ 새부리형 마스크는 코를 잘 안가려줘서 코 밑으로 흘러내리기 일수였는데 코를 잘 가려줘서 특히나 좋았습니다! 천사의 날개모양이라고 설명을 해주니 색도 이쁘고 좋아하네요!,"[6.067935943603516, -3.451442003250122, -2.6161932945251465]"
1,2,0,109,"[0.15463997423648834, 0.1506601721048355, 0.16471844911575317]",아이가 숨쉬기도 편하고 여름에 답답해하는것도 없고 좋내요 디자인도 이쁘고 3살아이인데 잘뛰어 다니면서 놀아요 뛰어다니면  항상 손으로 마스크 내리는데 이거는 안내리고 잘쓰고다니내요 ㅎ 재구매할께요,"[6.062182426452637, -3.6063175201416016, -2.3130829334259033]"
1,2,0,109,"[0.1708502322435379, 0.15951046347618103, 0.14443540573120117]",배송은 진짜 빨라서 너무좋아요 근데 기호성은 별루네요 ㅜ 힝 ㅜ 둘째는 그래도 간식마냥 잘 먹는데 첫째랑 셋째는 밥에 섞어줘야 먹네요ㅋ 일단 꾸준히 먹여보고 효과좋으면 관절영양제 이거로 정착합니다,"[5.951381206512451, -3.8354578018188477, -1.9985003471374512]"
1,2,0,109,"[0.16972634196281433, 0.16149386763572693, 0.17479398846626282]",앞전에 쓰던 패드는 싸긴한데 너무 얇아서 한번 오줌 누면 버려야 했었는데 이번에 산건 가격은 비싸지만 여러번 쓸수있어서 가성비가 더 좋은것같습니당  또 오줌이 잘 흡수되니까 오줌 밟지않아서 좋아요,"[5.953533172607422, -3.686676025390625, -2.231779098510742]"
1,2,0,110,"[0.20330779254436493, 0.15470202267169952, 0.1533890962600708]","처음부터 아이가 쉽게 뚜껑열고 흘리지않고 먹었고,
엄청 더운날 차가운 물 담아 외출해서 한번도 못먹이고 저녁때 집에 들어와서 설겆이하려고 물을 부었는데 찬기가 그대로 있는거보고 진짜 만족했습니다.","[5.874332904815674, -2.9265553951263428, -3.003694772720337]"
1,2,0,109,"[0.19192218780517578, 0.1699182391166687, 0.1602926254272461]",항상 시켜먹는 곳인데 역시나 맛있어요 ㅎㅎ 품질도 좋고요! 대짜리랑 한입으로 시켰는데 저는 한입이 좋은데 부모님은 대짜리가 더 맘에 드시나봐요 ㅋㅋ 앞으로도 고규마는 여기서만 사려고요! 감사합니당,"[5.979422569274902, -3.854325294494629, -1.990828514099121]"
1,2,0,109,"[0.1743275672197342, 0.15625827014446259, 0.17524325847625732]",동네에셔 요즘 고구마 살때마다 실패했는데 ㅠ 여기 진짜 맛있고 품질이 좋네요!! 엄마랑 감동받았어요 ㅎㅎ 중자로 주문했는데 다욧할때 한끼 하나 먹는양으로 딱이네요~ 다먹고 다음에 또 주문하겠습니다,"[6.031588554382324, -3.4882616996765137, -2.552908420562744]"
1,2,0,112,"[0.1703323870897293, 0.13821379840373993, 0.16520990431308746]","저번에 3키로 시켰을땐 촉촉한 고구마였는데
이번에 받은건 너무 퍽퍽한 밤고구마가 왔네요. 
차이가 너무 심한것 같아요. ㅠㅠ
굽자마자 먹으면 그나마 먹을만 한데 시간 지나면 진짜 목이 콱 막혀요.","[6.133703231811523, -3.534271240234375, -2.503037452697754]"
1,2,0,109,"[0.16056661307811737, 0.16709579527378082, 0.1791246235370636]",정말 너무 맛있네요 고구마도 너무 예쁘게 깨끗하게 생겼어요~ 밤고구마인듯하면서 꽉 막히는 맛이아니라 살짝 촉촉하면서 달고 너무 맛있어요 처음 구매해보는데 왜 리뷰가 많은지 알거같아요~ 잘 먹을께요,"[5.92864990234375, -3.6723413467407227, -2.2656121253967285]"
1,2,0,109,"[0.16252011060714722, 0.1480950266122818, 0.16816921532154083]","일단 기대이상으로 디자인이 너무 좋고,고급스러워서 마음에 들어요!!!!,사진으로 볼때 저정도 퀄리티 나오겠어?했는데 진짜 이쁘고 사진보다 더 이쁜거같아서 만족합니다!!배송도 바로와서 대만족!!!!","[6.018886566162109, -3.4188318252563477, -2.5660200119018555]"
1,2,0,109,"[0.1654994636774063, 0.14710485935211182, 0.17652232944965363]","큰 캐리어만 있어서 적당한 기내용 필요했는데 크기가 너무 작지도 않고 좋아요, 색감은 회베이지 인데 너무 밝은것보단 쓰기 편할것 같네요. 지퍼랑 바퀴도 부드러워요-배송도 빠르고 가성비 좋습니다:)","[6.045568943023682, -3.393666982650757, -2.6533565521240234]"
1,2,0,109,"[0.15580067038536072, 0.15486480295658112, 0.17113688588142395]",ㅠㅠㅠ노랭이 너무 귀여워요.. 기내용 캐리어가 필요해서 찾아보다가 깔끔한데 밋밋하지않고 색감도 예쁘고 튼튼한데 조금 저렴했으면 했는데 이게 딱이네요.. 히히.. 완벽한 구매.. 여름.. 이였다..,"[6.050633430480957, -3.3521900177001953, -2.553142547607422]"
1,2,0,113,"[0.17235016822814941, 0.16596615314483643, 0.14236077666282654]","진짜진짜 이뻐요.
근데 진짜 쬐끄매요.
다들 여따 어케 1박2일 짐을 넣어다니시지...?
전 옷 한벌이랑 파우치 들어가면 끝날거같은데..ㅋㅋㅋ
그래도 이뻐서 반품은 못하겠고 어떻게든 써보려고요ㅎㅎ","[5.916814804077148, -3.698261022567749, -1.957873821258545]"
1,2,0,109,"[0.18650925159454346, 0.15772007405757904, 0.16378894448280334]",옷이 무게감이 있지만 라인이 예뻐요 허리를 감싸는 게 안정감이 있고 허리를 더욱 더 잘록하게 보이는 것 같아요 지금 이끼 딱 좋은 소재입니다 가을이면 자켓 안에 입어도 이쁠 거 같아요 잘 입을게요,"[5.9808220863342285, -3.6118340492248535, -2.2716424465179443]"
1,2,0,109,"[0.17356514930725098, 0.16474680602550507, 0.15286950767040253]","아이나비에서 신상품이 나왔다길래! 마침 고장난 블랙박스를 바꾸라는 신의 계시라고 생각해 주묺했습니다! 디자인이야 뭐 군더더기 없는 디자인이고, 행사기간에 좋은가격 좋은구성이라 정말 마음에 드네요!","[6.029129505157471, -3.7389559745788574, -2.147378921508789]"
1,2,0,109,"[0.1617950052022934, 0.16687491536140442, 0.16913393139839172]","배송이 빠르고, 아직 사용전이지만 골프 란딩 할때 주위에서 사용하는걸 봐서 익히 잘 알고 있어서 구입 했어요. 땀을 많이 흘리는 제겐 딱 맞는 상품이에요. 담주 워터파크 가서도 사용할 예정이에요.","[6.061153411865234, -3.087937593460083, -3.0022504329681396]"
